,Threshold,Homogenity,Completeness,vScore,Shilloutte,Mutual info score,Adjusted mutual info score
0,0.1,1.0000000000000004,0.19967595584014933,0.332883150434258,-0.3589206936398276,0.9313660092002629,0.1585395901770805
1,0.30000000000000004,1.0000000000000002,0.2645312218855872,0.4183862245665004,-0.3589206936398276,0.9313660092002627,0.24281921667094136
2,0.5000000000000001,1.0000000000000004,0.29487251751202387,0.4554464065367512,-0.3589206936398276,0.9313660092002628,0.2788057962621492
3,0.7000000000000001,0.9989748699834327,0.30507848359137607,0.4674129898826328,-0.3589206936398276,0.9304112379478208,0.2910145993857509
4,0.9000000000000001,0.9925625910089569,0.3068060204169698,0.46872638893135915,-0.3589206936398276,0.9244390592694846,0.29344299257409495
5,1.1000000000000003,0.9821389154037783,0.30698024258477774,0.46775698062394144,-0.3589206936398276,0.9147308021198912,0.29428366886107465
6,1.3000000000000003,0.9821389154037783,0.3069802425847777,0.4677569806239414,-0.3589206936398276,0.9147308021198912,0.2942836688610746
7,1.5000000000000004,0.9470881376444331,0.2994739688506342,0.4550567387760659,-0.3589206936398276,0.8820856991188045,0.28710168925939594
8,1.7000000000000004,0.9257408563702054,0.29779117771751834,0.450625651309988,-0.3589206936398276,0.8622035669511516,0.28612596232984117
9,1.9000000000000004,0.9206393681805667,0.2947960221423607,0.4465902930392363,-0.3589206936398276,0.8574522142549855,0.2831495059698785
10,2.1000000000000005,0.9153045256510346,0.29633966300193154,0.4477239064334885,-0.3589206936398276,0.8524835232585434,0.2851208139347211
11,2.3000000000000007,0.9104743288084279,0.2946418090582211,0.4452082167218797,-0.3589206936398276,0.8479848421015931,0.28359360264381583
12,2.5000000000000004,0.8584868476376674,0.2829251783840762,0.4255913534656299,-0.3589206936398276,0.799565469235208,0.27215005967341854
13,2.7000000000000006,0.7963167504043153,0.26801819530193627,0.4010530316477485,-0.3589206936398276,0.7416623538833886,0.2572832888624587
14,2.900000000000001,0.7566202892977693,0.25894993424839824,0.3858458423101938,-0.3589206936398276,0.7046904193232114,0.24870671633332644
15,3.1000000000000005,0.7561744070400552,0.2625447792153722,0.38976323489968745,-0.3589206936398276,0.7042751397442711,0.25272716707432136
16,3.3000000000000007,0.7450847065056069,0.25962699060714645,0.3850738488530815,-0.3589206936398276,0.6939465696142759,0.2500402391546988
17,3.500000000000001,0.6898099361743969,0.25035909076299795,0.3673811484355645,-0.3589206936398276,0.6424655273614358,0.24096003742885275
18,3.7000000000000006,0.6715193871970477,0.25287312535438533,0.3673963254156733,-0.3589206936398276,0.6254303317543202,0.243756982041448
19,3.900000000000001,0.6636819660531245,0.2513176210747627,0.36457934015522164,-0.3589206936398276,0.6181308241010826,0.24249963535981503
20,4.1000000000000005,0.6294364502196369,0.2509019968003478,0.358786697896984,-0.3589206936398276,0.5862357146862429,0.2430144475314168
21,4.300000000000001,0.629436450219637,0.25090199680034786,0.35878669789698403,-0.3589206936398276,0.586235714686243,0.24301444753141682
22,4.500000000000001,0.6079601479858918,0.2533941763483454,0.357700789557364,-0.3589206936398276,0.566233416782421,0.24579649288478514
23,4.7,0.6073278942002899,0.2586475584306491,0.3627905999517483,-0.3589206936398276,0.5656445570973232,0.25143339729898184
24,4.9,0.5814117283460535,0.2479517661082469,0.3476450696068004,-0.3589206936398276,0.5415071211318909,0.24007405235963059
25,5.1000000000000005,0.5650491902083266,0.25185485887762543,0.34841395196429287,-0.3589206936398276,0.5262676092861691,0.24489603033074908
26,5.300000000000001,0.5422672430521828,0.2580276780250408,0.34967098730417595,-0.3589206936398276,0.5050492780815402,0.251312976054587
27,5.500000000000001,0.5426436000622814,0.2578936368963953,0.34962603885929816,-0.3589206936398276,0.5053998042080703,0.2511562599207729
28,5.700000000000001,0.5390801041696334,0.2593286539498116,0.35019384836086875,-0.3589206936398276,0.5020808852597332,0.2530871855262828
29,5.9,0.5299773596364379,0.2576708891926369,0.346753103844255,-0.3589206936398276,0.49360289841108146,0.25150575487984844
30,6.1000000000000005,0.6010481967817816,0.26012117774973814,0.363100150690533,-0.3589206936398276,0.5597958603736619,0.25355425078143173
31,6.300000000000001,0.542215716505355,0.24563281648883312,0.3381004546230551,-0.3589206936398276,0.5050012880072534,0.23910797685920593
32,6.500000000000001,0.45852069254527017,0.22435780517159254,0.3012913616380079,-0.3589206936398276,0.42705058755162884,0.21777317184557266
33,6.700000000000001,0.5321886884987569,0.23812745313077155,0.32903045938809555,-0.3589206936398276,0.4956624549486088,0.2315744278089561
34,6.900000000000001,0.45852069254527017,0.22435780517159254,0.3012913616380079,-0.3589206936398276,0.42705058755162884,0.21777317184557266
35,7.100000000000001,0.45307351090734926,0.24884820509758354,0.3212510096090601,-0.3589206936398276,0.4219772677281295,0.24248682505928534
36,7.300000000000001,0.4485505482229947,0.2520875875384709,0.3227743961373227,-0.3589206936398276,0.4177647340230405,0.2461782764627843
37,7.500000000000001,0.4305039814029071,0.24141836130480784,0.30935588570149797,-0.3589206936398276,0.4009567751040496,0.23540889413132438
38,7.700000000000001,0.4323411582447134,0.242338258720563,0.3105854449614773,-0.3589206936398276,0.4026678591673979,0.2363332133336056
39,7.900000000000001,0.4330951983634752,0.24882731829659419,0.31606499020954054,-0.3589206936398276,0.40337014650358594,0.24332085738336945
40,8.100000000000001,0.4330951983634752,0.24882731829659419,0.31606499020954054,-0.3589206936398276,0.40337014650358594,0.24332085738336945
41,8.3,0.43751573922116227,0.2511739548802713,0.31913519102656773,-0.3589206936398276,0.40748728800071665,0.2456812735091555
42,8.500000000000002,0.44167692805868464,0.24716324597239275,0.31695684231441,-0.3589206936398276,0.41136287784184855,0.2411940349031631
43,8.700000000000001,0.44167692805868464,0.24716324597239275,0.31695684231441,-0.3589206936398276,0.41136287784184855,0.2411940349031631
44,8.900000000000002,0.44043748276006134,0.24618506368802018,0.3158332924101722,-0.3589206936398276,0.4102085006204477,0.2401908568727026
45,9.100000000000001,0.44043748276006134,0.24618506368802018,0.3158332924101722,-0.3589206936398276,0.4102085006204477,0.2401908568727026
46,9.3,0.41036428111632817,0.2412875187230911,0.3038916770813598,-0.3589206936398276,0.3821993428216492,0.23635310075099303
47,9.500000000000002,0.4282814838174656,0.24212793079971504,0.3093599439851813,-0.3589206936398276,0.3988868163974397,0.23664087888519922
48,9.700000000000001,0.421633707915266,0.24478239996962217,0.309741945641617,-0.3589206936398276,0.3926953038853504,0.23978953237656792
49,9.900000000000002,0.440630677194715,0.24905897305691904,0.3182388598102078,-0.3589206936398276,0.4103884353500508,0.24362276361007998
50,10.100000000000001,0.4239412827512007,0.24442470317068501,0.3100747924966137,-0.3589206936398276,0.39484450065122584,0.23912271291590403
51,10.300000000000002,0.431049702900595,0.24211183365743225,0.3100659449450238,-0.3589206936398276,0.40146504155748597,0.23632702911288828
52,10.500000000000002,0.42233304671966826,0.2449896035558827,0.3100964897315442,-0.3589206936398276,0.3933466442766854,0.24000196373454746
53,10.700000000000001,0.4218979894845915,0.24487279768386083,0.30988562489672344,-0.3589206936398276,0.3929414467558783,0.23988209932295373
54,10.900000000000002,0.42295765490691706,0.24530916169345332,0.3105208434106385,-0.3589206936398276,0.39392838311135714,0.24032400977086013
55,11.100000000000001,0.4462595997302356,0.2531533757617024,0.3230484080119198,-0.3589206936398276,0.41563102246805605,0.24776350227108535
56,11.300000000000002,0.42295765490691706,0.24530916169345332,0.3105208434106385,-0.3589206936398276,0.39392838311135714,0.24032400977086013
57,11.500000000000002,0.422999478202349,0.24533995592377048,0.3105567860847145,-0.3589206936398276,0.3939673359071152,0.24035494955790734
58,11.700000000000001,0.41607156046735694,0.24324197074336837,0.30700436604872794,-0.3589206936398276,0.3875149088142079,0.23820704613226282
59,11.900000000000002,0.4164207292027665,0.25063796722374565,0.3129285192932328,-0.3589206936398276,0.38784011270584384,0.24563634138592738
60,12.100000000000001,0.42371279842717746,0.25279371379149124,0.31666193883073723,-0.3589206936398276,0.39463169811819554,0.24784604709745087
61,12.300000000000002,0.424108382702171,0.26130924376291653,0.3233749366177492,-0.3589206936398276,0.3950001318656986,0.25634952406341494
62,12.500000000000002,0.40786832512481774,0.2563290263992271,0.3148115253348557,-0.3589206936398276,0.37987469425069664,0.25139478871169635
63,12.700000000000003,0.39891149421000294,0.2591909665082779,0.31421932573448547,-0.3589206936398276,0.37153260638648405,0.25474661109439733
64,12.900000000000002,0.3561235340412654,0.3148545232198643,0.334219887832482,-0.3589206936398276,0.3316813546823072,0.31032892999206185
