,Threshold,Homogenity,Completeness,vScore,Shilloutte,Mutual info score,Adjusted mutual info score
0,0.1,1.0000000000000002,0.39339519071744655,0.5646570238481892,0.7788584133785567,2.560234432564018,0.1782442481901546
1,0.30000000000000004,0.9988148691559144,0.5230563990795141,0.686571222825595,0.7788584133785567,2.557200219769896,0.4215859193605092
2,0.5000000000000001,0.9964974496217871,0.6407282748607193,0.7799585387055727,0.7788584133785567,2.5512670824839265,0.5816000418805041
3,0.7000000000000001,0.9948337110996677,0.7044250547456622,0.8248135075008355,0.7788584133785567,2.547007521832813,0.6642270027201287
4,0.9000000000000001,0.9935463927103497,0.7394044226758881,0.8478401006897284,0.7788584133785567,2.5437116849668087,0.7067246872566212
5,1.1000000000000003,0.9931844489067565,0.7509135201576965,0.8552221766469972,0.7788584133785567,2.542785023978196,0.7212088338330223
6,1.3000000000000003,0.9933628119282489,0.7806771570948997,0.8742707825314187,0.7788584133785567,2.5432416751273172,0.7559343450974034
7,1.5000000000000004,0.9931844489067561,0.8144943015995062,0.8950075602152701,0.7788584133785567,2.542785023978195,0.7954649845014712
8,1.7000000000000004,0.9931564539973429,0.8159062189590248,0.8958479320028164,0.7788584133785567,2.542713350447179,0.797253731047206
9,1.9000000000000004,0.9931554498919615,0.8186878870946706,0.8975216788675432,0.7788584133785567,2.5427107797020074,0.8006439090721239
10,2.1000000000000005,0.9927161657877668,0.818622207459005,0.8973028021934439,0.7788584133785567,2.54158610941277,0.8006292623131569
11,2.3000000000000007,0.9927161657877668,0.8188617901449504,0.8974467082254488,0.7788584133785567,2.54158610941277,0.8009908749581057
12,2.5000000000000004,0.9927161657877668,0.833444506058266,0.9061347637222565,0.7788584133785567,2.54158610941277,0.8176104510663428
13,2.7000000000000006,0.9917389067970009,0.8618557033330707,0.9222467829471309,0.7788584133785567,2.5390840972950786,0.8489066721490541
14,2.900000000000001,0.9917389067970009,0.8618557033330707,0.9222467829471309,0.7788584133785567,2.5390840972950786,0.8489066721490541
15,3.1000000000000005,0.9805911281784754,0.8499528041120122,0.9106104086120304,0.7788584133785567,2.5105431706293286,0.8360344914504791
16,3.3000000000000007,0.9805911281784756,0.8499528041120124,0.9106104086120304,0.7788584133785567,2.510543170629329,0.8360344914504793
17,3.500000000000001,0.9914125665097997,0.8618165143455307,0.9220832234658106,0.7788584133785567,2.538248589655053,0.8488208107500178
18,3.7000000000000006,0.9914125665097997,0.8618165143455305,0.9220832234658105,0.7788584133785567,2.538248589655053,0.8488208107500177
19,3.900000000000001,0.9914125665097997,0.8618165143455305,0.9220832234658105,0.7788584133785567,2.538248589655053,0.8488208107500177
20,4.1000000000000005,0.9805911281784754,0.8498849680824904,0.9105714752312425,0.7788584133785567,2.5105431706293286,0.8359606062426518
21,4.300000000000001,0.98933162845288,0.8510136071637406,0.9149747140011661,0.7788584133785567,2.5329209003896946,0.83696112191499
22,4.500000000000001,0.9893316284528799,0.8514499917886302,0.9152268771696216,0.7788584133785567,2.532920900389694,0.8374371640298597
23,4.7,0.9883543694621142,0.8713965985226682,0.9261978087502197,0.7788584133785567,2.530418888272003,0.8596214730897879
